input_t_gradient__blur_euclidean,integrated_gradients__blur_euclidean,smoothgrad__blur_euclidean,deconvnet_blur_euclidean,GuidedBackprop_blur_euclidean,Same_Classification__blur,input_t_gradient__gausian_small_euclidean,integrated_gradients__gausian_small_euclidean,smoothgrad__gausian_small_euclidean,deconvnet_gausian_small_euclidean,GuidedBackprop_gausian_small_euclidean,Same_Classification__gausian_small,input_t_gradient__gausian_big_euclidean,integrated_gradients__gausian_big_euclidean,smoothgrad__gausian_big_euclidean,deconvnet_gausian_big_euclidean,GuidedBackprop_gausian_big_euclidean,Same_Classification__gausian_big
,,,,,,0.838301580538596,1.0032198159668024,6.731868496340318,0.1274955570918636,0.0624793625374084,False,,,,,,
,,,,,,,,,,,,1.223015351284214,1.215637874852533,2.8310307814802256,0.1864960955493698,0.1497342858552485,False
,,,,,,,,,,,,1.2096726093987469,1.393435251366309,2.550862843815965,0.1668386198758095,0.2071104381777096,False
0.9367933581646825,1.466395977565275,61.28006148791799,0.2283020299314974,0.0611897928431449,False,,,,,,,,,,,,
,,,,,,0.893708240658089,1.373919414001531,13.499034666553072,0.2094904611348768,0.0651204863287818,False,,,,,,
,,,,,,,,,,,,1.1192232961871416,1.187203790105473,38.81098797628941,0.2436890770953665,0.1641138180259293,False
,,,,,,,,,,,,1.1608324014015303,1.786787405132271,3.632184701285565,0.2991158109221736,0.0387203451614957,False
0.311330723844579,0.3203485598115623,1.655242522115443,0.1509071290937126,0.1969433494397636,True,,,,,,,,,,,,
,,,,,,0.2918068134291469,0.3042017371693644,1.3784390960595625,0.1215812650668108,0.1562427288533155,True,,,,,,
,,,,,,,,,,,,0.4452865007277624,0.4167352824837555,9.037904581648906,0.218571307551903,0.4094198775930316,False
,,,,,,,,,,,,0.4708707605358468,0.4713617298580381,16.56495065757989,0.154903457668549,0.1195108218412414,True
0.2515792940350145,0.2473920900266842,4.59172674202457,0.1451819179618506,0.1620054293581071,True,,,,,,,,,,,,
,,,,,,0.2110637620102151,0.2105408939471912,8.071085054526549,0.0991976137869095,0.1320750591978855,True,,,,,,
,,,,,,,,,,,,0.4412793914653576,0.4385724437609729,4.766423188952332,0.233349044734502,0.4651530473312395,False
,,,,,,,,,,,,0.3471744418334149,0.3630619771098575,33.37140950513823,0.1294535413391641,0.1010123676295583,True
0.791278811320871,0.8789107026548455,2.8380209537780905,0.1253064112370161,0.0386621712530677,False,,,,,,,,,,,,
,,,,,,0.6770475855783286,0.8206270955056232,2.9207942299448124,0.114840782093958,0.0351188483586223,False,,,,,,
,,,,,,,,,,,,0.8642034292567414,0.7083775293733301,2.060983640947647,0.1774575883996977,0.098144383327475,False
,,,,,,,,,,,,0.8443629452563428,0.9461534068802128,182.08178706812683,0.1455206244783569,0.7619914884656815,False
0.5280872136551986,0.5381666507542224,2.736039638742611,0.0825371958032319,0.0898038313462643,True,,,,,,,,,,,,
,,,,,,0.371547840183984,0.3903654926588082,1.856175174529724,0.0590977005334167,0.052897972532234,True,,,,,,
,,,,,,,,,,,,0.737942200564305,0.7183551749214937,80.66625541488044,0.1601098572972174,0.2379391192533493,False
,,,,,,,,,,,,0.705894033710303,0.7916108765657671,7.979049914347682,0.0896982762210795,0.2784058650150311,True
0.7461635706343224,1.133089215038135,18.813771013549847,0.1243169530091366,1.3807645574925145,False,,,,,,,,,,,,
,,,,,,0.6753898383838693,0.9850628935821568,9.421947517315418,0.1045338712475287,0.8160609299335287,False,,,,,,
,,,,,,,,,,,,1.091235294394875,1.329385554094122,25.4205222048482,0.1929945112450367,1.1302665177275435,False
,,,,,,,,,,,,1.0673958220897102,1.418319588463442,8.041798812172146,0.1650585827496383,0.1336369293171023,False
0.5378376472845613,0.5991794334942169,1.179392089810398,0.0935701379871249,0.0360171894182219,True,,,,,,,,,,,,
,,,,,,0.5297519707969933,0.5810629713869102,1.2031736250567944,0.0845447016497453,0.0335126524501892,True,,,,,,
,,,,,,,,,,,,0.7902208558991262,0.7998368182626034,2.364459082584448,0.1576652824538089,0.0948480759408325,False
,,,,,,,,,,,,0.6736166466485655,0.8541301053309694,2.6359174381774944,0.1116962498918395,0.4259479313098557,False
1.0429068569883546,1.4258639427149056,3.40606848572216,0.0979274648298227,0.0557155850739335,False,,,,,,,,,,,,
,,,,,,0.8865976797648533,1.224379323363023,4.26511611642763,0.0923073634467743,0.0514781919731442,False,,,,,,
,,,,,,,,,,,,0.75391626482855,0.7536009669780033,4.041339134820496,0.1627195900060289,0.2176875302387396,False
,,,,,,,,,,,,0.9282099922338292,1.1558125456110828,5.506437813024576,0.1082582451029752,0.1332672858119624,False
1.206823686938328,1.3110924093353218,3.5316661391105724,0.0910003520782263,0.039890487563495,True,,,,,,,,,,,,
,,,,,,0.9894212613206446,1.0950596511913957,2.870334514811429,0.0817234334234798,0.0366521859730371,True,,,,,,
,,,,,,,,,,,,1.9747380410654125,2.007714425871461,11.18316664576039,0.1689684124065417,0.1275135141047032,False
,,,,,,,,,,,,1.9034241532041176,1.9417605793378208,16.964527543211997,0.0992842817511778,0.081823991160899,True
0.8261166535758594,0.9338787329400364,2.2028600277280943,0.146163132185773,0.048809942607241,True,,,,,,,,,,,,
,,,,,,0.6375481187100387,0.7789756977779195,1.790738367034085,0.128867427670843,0.0477889672024661,True,,,,,,
,,,,,,,,,,,,1.2605201895695222,1.2818986197887057,5.574651512243042,0.2097983102265778,0.1312401681224697,False
,,,,,,,,,,,,0.9071623665692056,1.0098611502823482,3.5062112712731155,0.1787616193761376,0.2066828661411171,True
0.7117516326485478,0.6334081878610912,5.181581913481903,0.1397103021916413,0.5058856329949099,True,,,,,,,,,,,,
,,,,,,0.5124423720441373,0.4981015779590409,4.558822692627467,0.0900796237140067,0.8499342529109245,True,,,,,,
,,,,,,,,,,,,1.0554207188393958,0.938036299099424,21.72836239536113,0.2080368452754321,0.8251671244747164,False
,,,,,,,,,,,,1.1515751661929987,1.1071253535020105,2.913380335329244,0.1225063817709337,0.074207221626528,True
1.277942144710834,1.4977675063030025,4.890840439180678,0.1462613658153259,0.1109415196587017,False,,,,,,,,,,,,
,,,,,,0.4898628110374765,0.8309675742279733,3.0144980168563813,0.1017582788784706,0.061505149728659,True,,,,,,
,,,,,,,,,,,,0.8380794956088228,0.9137756519116814,3.3998689317577044,0.2061326781783481,0.5041674721182902,False
,,,,,,,,,,,,1.0969562075751875,1.6326178026020748,1.625747938934262,0.1518993979646768,0.0302808927359613,True
0.3435798235523298,0.3082248165366125,2.2477279030864983,0.1250626585424775,0.036481821317235,True,,,,,,,,,,,,
,,,,,,0.2858296651094423,0.2579181541788596,1.9564234591752687,0.0790225652215347,0.0275712744240845,True,,,,,,
,,,,,,,,,,,,0.5621636805547338,0.5082896146558092,30.97703860923116,0.22387324925604,0.1178549776471289,False
,,,,,,,,,,,,0.5360483286513035,0.5209794444256475,1.9792936058006805,0.1261568730444371,0.2808491153531319,True
0.3357875992295935,0.3478919651322273,226.34469711285968,0.1115271628485767,0.2405533014962393,True,,,,,,,,,,,,
,,,,,,0.301998144512121,0.3210199990109028,25.119814255886727,0.0998361613638379,0.1908441174076106,True,,,,,,
,,,,,,,,,,,,0.6962431441468695,0.6265067442476207,4.6197203043550354,0.1790877166468313,0.2859864648665797,False
,,,,,,,,,,,,0.6125762353088093,0.6647104780841719,1.7558441090108294,0.1236794378965609,0.0582889464211493,True
2.61455212670885,1.721496150013679,14.909302604327475,0.1701689967282931,0.8610633640036579,True,,,,,,,,,,,,
,,,,,,2.646218567136285,1.7311009268370436,23.578835499149324,0.1793089234856155,0.4211950015379684,False,,,,,,
,,,,,,,,,,,,2.741980883268824,2.056000724034021,16.679405754122424,0.2065259885843025,0.5223175715862844,False
,,,,,,,,,,,,3.554150247181412,2.643603751769217,5.700044773286493,0.2019108973699822,0.0446863790269581,False
1.1028418968504043,1.0166988972366011,12.419216916138462,0.1157994087497119,0.0716687385663871,False,,,,,,,,,,,,
,,,,,,0.76061449845231,0.744310468252332,11.99479098427242,0.0959062586136457,0.0640997456185898,True,,,,,,
,,,,,,,,,,,,1.0693316740991692,0.8748013508331925,9.686141769825523,0.1665439014202046,0.1377037546135289,False
,,,,,,,,,,,,1.267267649344796,1.184004046127099,2.556760207085001,0.1294498301821094,0.1510891529134073,True
0.685159530751372,1.127781603614327,29.63023643436653,0.1204442010011234,0.0846568071603652,False,,,,,,,,,,,,
,,,,,,0.6089341153306722,1.0313536630849558,29.28599663044261,0.0738831609113985,0.0533689808754974,False,,,,,,
,,,,,,,,,,,,0.6464988041953542,0.7541072918351818,251.75098989357463,0.172577979401796,0.1442861343081337,False
,,,,,,,,,,,,1.072302616443369,2.8201609865038124,1.322724159883396,0.1116778565697682,0.0673222499810499,True
0.4049448857833135,0.6590939444800672,1.951017454679936,0.1697829965843222,0.1185969944927363,False,,,,,,,,,,,,
,,,,,,0.3470034753675505,0.533189049270983,1.2388366628522776,0.1397279025486395,0.1007952865312533,False,,,,,,
,,,,,,,,,,,,0.4569372201575859,0.5647392233416206,2.266844819964084,0.2066318745678667,0.240486511778563,False
,,,,,,,,,,,,0.5130744205728986,0.776894565766534,3.717819856236522,0.1780500834251438,5.3785277256551245,False
1.0914211979576929,1.544358467527135,8.790748389936434,0.1111539357910507,0.0565065752660543,True,,,,,,,,,,,,
,,,,,,0.9912089743843544,1.4554558224619598,3.698657732146687,0.103826846614774,0.0718874989211125,False,,,,,,
,,,,,,,,,,,,1.429901975900922,1.425955828917948,1043.0700515471597,0.1991071174918645,0.1771782355284757,False
,,,,,,,,,,,,1.955645374686661,2.667209488470289,8.478320215419055,0.1804624972334323,0.0876417898923374,False
0.9732071486489,0.8411052070477134,7.769784499929666,0.1133336754952216,0.0391167511792752,True,,,,,,,,,,,,
,,,,,,0.8098449853822863,0.750915883335528,10.418407695719916,0.1060594039767929,0.043474875846059,True,,,,,,
,,,,,,,,,,,,1.4821640599977273,1.246637041612698,9.439819807767217,0.1613233697667411,0.0949006028136494,False
,,,,,,,,,,,,0.9862221853427292,0.8112434006438085,945.2475471994323,0.1388668753562188,0.4623541922510797,True
0.5331685773309625,0.4826923107719462,1.4479774718582468,0.0775886917716577,0.0525405900560874,True,,,,,,,,,,,,
,,,,,,0.4478668032062614,0.4209248568450816,1.1543447775851825,0.0693819326465262,0.0569250381329947,True,,,,,,
,,,,,,,,,,,,0.7619587032181001,0.635296669163743,3.717711925541839,0.1782512002342899,0.1395231273844257,False
,,,,,,,,,,,,0.666581700460151,0.6175179693883341,12.107717813441472,0.0944484532226684,0.26398853464439,True
0.60705788814608,0.5496766709869927,101.71591879674064,0.1049920740221882,0.0766177249845949,True,,,,,,,,,,,,
,,,,,,0.511893934571902,0.5128686279476846,38.524341605246285,0.0907435881717599,0.0769932829834855,True,,,,,,
,,,,,,,,,,,,0.8284549646485916,0.6903399853201503,8.624082118107518,0.1725923354970184,0.2356175332355777,True
,,,,,,,,,,,,0.8060375410622236,0.8212511958541615,7.691655771039222,0.1175253177866161,0.0730719784824719,True
0.7133863003643536,0.633628991844133,25.82986659475439,0.1180513846307231,0.0455698089483188,True,,,,,,,,,,,,
,,,,,,0.5757066177206676,0.5351115055647785,12.634150989195374,0.0952027933149387,0.0350255316244476,True,,,,,,
,,,,,,,,,,,,1.0014489555436392,0.9349795899775922,41.47045871231635,0.2066278330508461,0.1409329088690899,False
,,,,,,,,,,,,0.85221745935755,0.7746269127654656,7.369853575955672,0.1389150601371943,0.1381088673324241,True
0.5502796779890935,0.6840177346964813,26.88520573549617,0.1758961255391548,0.273540884504611,True,,,,,,,,,,,,
,,,,,,0.5976929744375352,0.7100021002266331,79.89277871136089,0.14451071393877,0.1963237905136927,False,,,,,,
,,,,,,,,,,,,0.7269290480468306,0.7736683168760425,4.639834752564643,0.2352889779365699,0.6683251135271636,False
,,,,,,,,,,,,0.7899750462258319,1.0529503349156928,4.4922793326229975,0.2039852834529671,0.1095370384797442,True
0.2943059421336601,0.2830428964375282,0.7229246999549247,0.1074747019898593,0.0340456990868987,True,,,,,,,,,,,,
,,,,,,0.2510418016737673,0.2490017437090546,0.6756831657551742,0.0919225041346545,0.0282972837236241,True,,,,,,
,,,,,,,,,,,,0.4071514228299718,0.4096847038211383,1.0070639566284032,0.1731904297079132,0.0918517456516663,True
,,,,,,,,,,,,0.3400076729179889,0.362117831921265,2.1163946451837705,0.1272299296155525,2.355604925655872,True
0.9453943560079996,0.773404750763332,65.13543863766522,0.1971896264602735,0.4132374429621699,False,,,,,,,,,,,,
,,,,,,0.8247851215991151,0.7075805095492015,7.5456547913071805,0.1665219445830009,0.4707796509295769,False,,,,,,
,,,,,,,,,,,,1.1801997542007892,0.955899058117331,3.568023468791503,0.2595192684300988,0.8073380323474794,False
,,,,,,,,,,,,1.0523954513016642,1.03589011743286,4.721778740448375,0.1946124491740872,0.0709532071258588,False
0.3203429464166154,0.6015730249528709,1.953795537693596,0.1173255861695722,0.0613628849491194,True,,,,,,,,,,,,
,,,,,,0.2880617394052808,0.5567910663574547,1.2953539697825387,0.1060629602360436,0.0564306587135532,True,,,,,,
,,,,,,,,,,,,0.4430686605140772,0.6242709051259488,16.29525417995215,0.1630969890951654,0.1302494497969956,False
,,,,,,,,,,,,0.4453565929028922,0.7813852433150557,4.460326590574801,0.1232437833798572,0.1692626784979083,True
0.480237052426099,0.57961893077536,4.819696256768938,0.1387249228495755,0.0658594835102864,True,,,,,,,,,,,,
,,,,,,0.3587196575448353,0.4398923201431805,3.099450957605286,0.1034431054131259,0.0474677577879167,True,,,,,,
,,,,,,,,,,,,0.6656677329702528,0.7290563007899654,8.894127895784836,0.2102927464535298,0.1503083429206207,False
,,,,,,,,,,,,0.6904130058330089,0.8849477529934363,7.762191222591798,0.1377453062876958,0.1354205803781052,True
0.8463086307488266,0.9041042939049816,2.25910724369342,0.1119108149651602,0.0572256480104388,True,,,,,,,,,,,,
,,,,,,0.6568531801493362,0.8086755935871351,1.5993646085018671,0.0993805856619869,0.0493824766819648,True,,,,,,
,,,,,,,,,,,,1.0238533035110438,1.0782340749102033,3.79273686823314,0.1628838513000328,0.1332191070080882,False
,,,,,,,,,,,,0.9816538023694904,1.2249987249906238,4.043174948395006,0.1432800154345467,0.2830036278007085,True
0.5190729795706536,0.4994147850191854,3.8159829480182847,0.1170055558071414,0.0537551852504836,True,,,,,,,,,,,,
,,,,,,0.4582125152734529,0.4509399131427039,3.2453152769526774,0.1024450849525524,0.0561323801380649,True,,,,,,
,,,,,,,,,,,,1.0237652982627028,0.9922698851788412,8.625510995684706,0.2247395457176668,0.1587097876353105,True
,,,,,,,,,,,,1.1709124935429278,1.185595725311295,6.177642582322651,0.1819190108800558,0.0588688001069074,True
0.4076575165090001,0.4139241959056642,1.1595902144679515,0.1225879758402346,0.0491366901320598,True,,,,,,,,,,,,
,,,,,,0.3887280473689589,0.4045785050002383,1.1572948725667878,0.1072481265838622,0.0466374307948014,True,,,,,,
,,,,,,,,,,,,0.5917161237218977,0.5513830446291212,2.275454972143168,0.189096537096645,0.1314803234901075,False
,,,,,,,,,,,,0.7037018154451758,0.7637021920747409,15.616525795423636,0.1481506534574784,0.0911251948326022,True
0.9520893352107084,1.0315100507216617,16.384521959336745,0.203453455353123,0.0233933167527152,True,,,,,,,,,,,,
,,,,,,0.8355738756565476,0.9126356845883145,6.811802048917293,0.165934607151546,0.0202837353552543,True,,,,,,
,,,,,,,,,,,,1.4735725694588124,1.3614544525892016,5.133900397639749,0.283034064597345,0.0600028876028002,False
,,,,,,,,,,,,1.526153610701102,1.840327946725596,563.862250488409,0.2858080016910392,0.0347180247795985,True
0.7918981756659749,0.9259510330935342,4.07744340582616,0.108235382607832,0.1081842221421184,True,,,,,,,,,,,,
,,,,,,0.7242699533840299,0.828495637768267,3.4854703182828093,0.0910664040131392,0.1089699280098974,True,,,,,,
,,,,,,,,,,,,1.0083486241406454,1.148679445454578,7.580157636895849,0.222071194642162,0.3768372299467312,False
,,,,,,,,,,,,1.300587078782584,1.6497551653041689,4.519942172284569,0.161583534426162,0.0340533865019497,True
0.4385965182267732,0.434811403963361,1.739814814394581,0.1124245678259502,0.0437232796959187,True,,,,,,,,,,,,
,,,,,,0.4309122540149623,0.4265493162662689,1.6063308505457936,0.09989720586173,0.0429491203269477,True,,,,,,
,,,,,,,,,,,,0.6726181638761061,0.62049231517028,4.054788599423796,0.1758562378683483,0.1009652598621011,False
,,,,,,,,,,,,0.5372289235677599,0.5397983235408577,8.4535664555664,0.1336374596680147,0.5341356588334777,True
0.6730676449800551,0.7413761674561274,8.999591204726421,0.1467939349418624,0.0785917052384352,False,,,,,,,,,,,,
,,,,,,0.6229761629608737,0.7250291866061633,18.193542079289845,0.1173275656139712,0.0692863862089725,False,,,,,,
,,,,,,,,,,,,0.9017412803074047,0.8262647891611533,5.7545315429357045,0.2489572377477109,0.1934958889313451,False
,,,,,,,,,,,,1.1532219640114263,1.2311431943052085,5.519500408925609,0.1997899668351719,0.0901440699464728,False
0.5993616827819506,0.5771148015353421,3.221940151493191,0.0823318486107211,0.0598128087957797,False,,,,,,,,,,,,
,,,,,,0.5109894844463418,0.504012275582353,2.8613197554024765,0.0831096145942368,0.0792818305017515,False,,,,,,
,,,,,,,,,,,,0.8468855925328937,0.6998169964136164,4.592174299081069,0.1581049544730256,0.1192121542922346,False
,,,,,,,,,,,,0.8876982109857847,0.8137484583242451,17.803182897949192,0.1003713031754132,0.1872367524356753,False
0.3459528227310394,0.3949063237399741,1.32647398535854,0.0932660803427868,0.0416066014800595,True,,,,,,,,,,,,
,,,,,,0.3184212005368315,0.3847688978701234,1.046169889767974,0.0728865195626779,0.0386367762023525,True,,,,,,
,,,,,,,,,,,,0.4175500087555788,0.4116927291384854,1.2387868414714334,0.1636313500284099,0.0903318797628318,False
,,,,,,,,,,,,0.4698185687536717,0.5788567312215689,5.895354176718641,0.0993921136440825,1.5069693838803335,True
1.0132937423675608,1.4917133388102153,427.5185630710005,0.2587998972307853,0.1755368637304784,False,,,,,,,,,,,,
,,,,,,0.908442446169088,1.398006806199791,116.67080642755806,0.2412266660729953,0.1780938518221568,False,,,,,,
,,,,,,,,,,,,1.0430353416195763,1.2229831156438191,10.25059709298302,0.2363999705924636,0.5762748920984657,False
,,,,,,,,,,,,1.0435678588534751,1.540457634616016,50.15558801679084,0.2949004369186667,0.0650716604663989,False
0.9205581686265616,0.972733644446102,8.511682700545201,0.2000537558457881,0.093144959801585,True,,,,,,,,,,,,
,,,,,,0.6716596295323348,0.7449399824247697,5.290794166306108,0.1511126884639896,0.0970771385991945,True,,,,,,
,,,,,,,,,,,,0.9830449673286804,0.8733490278542767,1033.6027406397368,0.2323631942965194,0.2989046701057731,True
,,,,,,,,,,,,1.1870325706337246,1.25221482999242,2.8288369076795528,0.2102174716909546,0.0485771297165215,True
1.0623545035621202,0.875889151836975,5.762800424077092,0.1650417981301071,0.0810550286212833,False,,,,,,,,,,,,
,,,,,,0.7782012320209594,0.7351765365722962,7.286234050052566,0.1117556059691692,0.0584611024924798,False,,,,,,
,,,,,,,,,,,,1.0439408201857188,0.9195309137937742,28.44302345901952,0.22986036857741,0.1981634665954591,False
,,,,,,,,,,,,0.7192173096542398,0.6819072850622578,3.797042823758991,0.1448650734791449,0.1207808180448139,False
2.1209545190503616,1.8537760204056744,4.24853845318072,0.1150431723774095,0.0240118864345996,False,,,,,,,,,,,,
,,,,,,2.074541969578352,1.8764017861978213,4.343997227378441,0.1068248835376919,0.02604905089067,False,,,,,,
,,,,,,,,,,,,2.4354612869649306,1.8850238518993871,4.64133549788757,0.1505894914979548,0.0474429681649838,False
,,,,,,,,,,,,2.029329050161912,1.6874119175019129,28.89920667098755,0.1179048620737654,0.084007932653808,False
0.8524053657132535,0.8049088953288381,3.6633488552522326,0.0891137103105862,0.0294942489090886,False,,,,,,,,,,,,
,,,,,,,,,,,,1.3740990328683471,1.1873843143520804,7.543733357431035,0.1576226100795204,0.0884320786005084,False
,,,,,,,,,,,,0.8905563835755044,0.9248814539668088,4.382234551411004,0.1327246254002076,0.1075928674512952,False
1.1142834980895018,0.8569438760813074,3.1059182225925213,0.1445380535226297,0.0428209079986645,True,,,,,,,,,,,,
,,,,,,0.9452901896195636,0.7733728373168363,3.701273838386637,0.1248133933600106,0.0360824680081913,True,,,,,,
,,,,,,,,,,,,1.1533829970594227,0.7995924951018993,104.08702953663187,0.1880830893074796,0.1030503218975815,False
,,,,,,,,,,,,1.175873360889292,0.9300825491628856,1.9921449825187072,0.1612007959987152,0.327554045166152,False
0.9470083566517336,0.8706640391262193,2.7972485539560554,0.0973846423513762,0.0550163335694003,True,,,,,,,,,,,,
,,,,,,0.8318055223694787,0.7942398832319848,2.4731431387807694,0.0877813298319707,0.0573626512110649,True,,,,,,
,,,,,,,,,,,,1.287093547341949,1.0264195418945736,2.3251633091235098,0.1594053464031047,0.101736077655596,False
,,,,,,,,,,,,1.3978763574817763,1.312507401783384,5.782381615086383,0.1118831920264903,0.18952826852706,False
0.4641937204042199,0.425808520195035,3.4127391222035985,0.1411026174666395,0.4165664872818125,True,,,,,,,,,,,,
,,,,,,0.3901831180238961,0.364173210430113,1.983712147070436,0.0841907987514829,0.5670329128791781,True,,,,,,
,,,,,,,,,,,,0.7083304366839919,0.6120496357060472,4.069518982184584,0.1870778501624698,2.0235659360930334,False
,,,,,,,,,,,,0.8933263393756955,0.8834275989459647,3.3456953702047647,0.1261738035594916,0.0814597989854242,True
0.6206233134713175,0.6876104959277904,1.1176026332048858,0.0933924515293842,0.0523925544482286,False,,,,,,,,,,,,
,,,,,,0.4722364537714889,0.591726003120209,1.1541585770381522,0.0893315737485013,0.0547275458959028,False,,,,,,
,,,,,,,,,,,,1.08462682387857,0.986440228830529,2.817756103143114,0.1546244730571639,0.1467122525632631,False
,,,,,,,,,,,,1.019507422892017,1.2193909595513814,15.011900994197166,0.1192228660649412,0.063484446884643,False
0.523725580916041,0.4503844819787783,26.55137532623602,0.1444002686098358,0.1505416529139998,True,,,,,,,,,,,,
,,,,,,0.4065982444742876,0.3702133806356545,13.08560840392433,0.1246774336247418,0.1885641531174251,True,,,,,,
,,,,,,,,,,,,0.7518126372037724,0.7506351107435583,4.5755957763089805,0.2057027538879124,0.3068142790158721,False
,,,,,,,,,,,,1.2150651928454943,1.0953352480790444,6.4424400183600365,0.163008939043379,0.0473658583765892,True
0.8616111977371402,1.1274533271754257,9.121102284778676,0.1748355534230617,0.4620499538962448,False,,,,,,,,,,,,
,,,,,,0.8508344477902631,1.1088589841001817,8.450000347081193,0.1504945300906737,0.5611972322135262,False,,,,,,
